required_education,0,1
(missing),0.9443553362122147,0.05564466378778532
Associate Degree,0.9781021897810219,0.021897810218978103
Bachelor's Degree,0.9805636540330418,0.019436345966958212
Certification,0.888235294117647,0.11176470588235295
Doctorate,0.9615384615384616,0.038461538461538464
High School or equivalent,0.9182692307692307,0.08173076923076923
Master's Degree,0.9254807692307693,0.07451923076923077
Professional,0.9459459459459459,0.05405405405405406
Some College Coursework Completed,0.9705882352941176,0.029411764705882353
Some High School Coursework,0.25925925925925924,0.7407407407407407
Unspecified,0.9563350035790981,0.043664996420901936
Vocational,1.0,0.0
Vocational - Degree,1.0,0.0
Vocational - HS Diploma,1.0,0.0
